hgnc_id	symbol	name	aliases	entrez	ensembl	uniprot	chromosome
HGNC:16348	ARHGAP12	Rho GTPase activating protein 12	FLJ10971|FLJ20737|FLJ21785	94134	ENSG00000165322	Q8IWW6	10p11.22
HGNC:21030	ARHGAP15	Rho GTPase activating protein 15	BM046	55843	ENSG00000075884	Q53QZ3	2q22.2-q22.3
HGNC:18239	ARHGAP17	Rho GTPase activating protein 17	FLJ10308|FLJ13219|NADRIN|RICH1|WBP15	55114	ENSG00000140750	Q68EM7	16p12.2-p12.1
HGNC:21035	ARHGAP18	Rho GTPase activating protein 18	MacGAP|bA307O14.2	93663	ENSG00000146376	Q8N392	6q23.1
HGNC:23724	ARHGAP19	Rho GTPase activating protein 19	FLJ00194|MGC14258	84986	ENSG00000213390	Q14CB8	10q24.2
HGNC:18357	ARHGAP20	Rho GTPase activating protein 20	KIAA1391	57569	ENSG00000137727	Q9P2F6	11q23.2
HGNC:23725	ARHGAP21	Rho GTPase activating protein 21	ARHGAP10|KIAA1424	57584	ENSG00000107863	Q5T5U3	10p12.31
HGNC:30320	ARHGAP22	Rho GTPase activating protein 22	RhoGAP2	58504	ENSG00000128805	Q7Z5H3	10q11.23
HGNC:29293	ARHGAP23	Rho GTPase activating protein 23	KIAA1501	57636	ENSG00000225485	Q9P227	17q12
HGNC:25361	ARHGAP24	Rho GTPase activating protein 24	DKFZP564B1162|FLJ33877|FilGAP	83478	ENSG00000138639	Q8N264	4q22.1
HGNC:28951	ARHGAP25	Rho GTPase activating protein 25	KIAA0053	9938	ENSG00000163219	P42331	2p13.3
HGNC:17073	ARHGAP26	Rho GTPase activating protein 26	GRAF|KIAA0621|OPHN1L|OPHN1L1	23092	ENSG00000145819	Q9UNA1	5q31
HGNC:31813	ARHGAP27	Rho GTPase activating protein 27	CAMGAP1|FLJ43547|SH3D20|SH3P20	201176	ENSG00000159314	Q6ZUM4	17q21.31
HGNC:25509	ARHGAP28	Rho GTPase activating protein 28	FLJ10312|KIAA1314	79822	ENSG00000088756	Q9P2N2	18p11.23
HGNC:30207	ARHGAP29	Rho GTPase activating protein 29	PARG1	9411	ENSG00000137962	Q52LW3	1p22.1
HGNC:27414	ARHGAP30	Rho GTPase activating protein 30	FLJ00267	257106	ENSG00000186517	Q7Z6I6	1q23.3
HGNC:29216	ARHGAP31	Rho GTPase activating protein 31	CDGAP	57514	ENSG00000031081	Q2M1Z3	3q13.33
HGNC:17399	ARHGAP32	Rho GTPase activating protein 32	GC-GAP|GRIT|KIAA0712|MGC1892|RICS	9743	ENSG00000134909	A7KAX9	11q24.3
HGNC:23085	ARHGAP33	Rho GTPase activating protein 33	FLJ39019|SNX26|TCGAP	115703	ENSG00000004777	O14559	19q13.13
HGNC:4591	ARHGAP35	Rho GTPase activating protein 35	GRF-1|GRLF1|KIAA1722|P190A|p190ARhoGAP|p190RhoGAP	2909	ENSG00000160007	Q9NRY4	19q13.32
HGNC:26388	ARHGAP36	Rho GTPase activating protein 36	FLJ30058	158763	ENSG00000147256	Q6ZRI8	Xq26.1
HGNC:29351	ARHGAP39	Rho GTPase activating protein 39	CrGAP|KIAA1688|Vilse	80728	ENSG00000147799	Q9C0H5	8q24.3
HGNC:674	ARHGAP4	Rho GTPase activating protein 4	C1|KIAA0131|RhoGAP4|SrGAP4|p115	393	ENSG00000089820	P98171	Xq28
HGNC:16226	ARHGAP40	Rho GTPase activating protein 40	C20orf95|dJ1100H13.4	343578	ENSG00000124143	Q5TG30	20q11.23
HGNC:26545	ARHGAP42	Rho GTPase activating protein 42	FLJ32810|GRAF3	143872	ENSG00000165895	A6NI28	11q22.1
HGNC:29096	ARHGAP44	Rho GTPase activating protein 44	KIAA0672|RICH-2|RICH2	9912	ENSG00000006740	Q17R89	17p12
HGNC:675	ARHGAP5	Rho GTPase activating protein 5	GFI2|RhoGAP5|p190-B|p190BRhoGAP	394	ENSG00000100852	Q13017	14q12
HGNC:676	ARHGAP6	Rho GTPase activating protein 6	rhoGAPX-1	395	ENSG00000047648	O43182	Xp22.3
HGNC:677	ARHGAP8	Rho GTPase activating protein 8	BPGAP1|FLJ20185	23779	ENSG00000241484	P85298	22q13.3
HGNC:14130	ARHGAP9	Rho GTPase activating protein 9	10C|MGC1295	64333	ENSG00000123329	Q9BRR9	12q13.3
HGNC:678	ARHGDIA	Rho GDP dissociation inhibitor (GDI) alpha	GDIA1|RHOGDI	396	ENSG00000141522	P52565	17q25.3
HGNC:679	ARHGDIB	Rho GDP dissociation inhibitor (GDI) beta	GDIA2|GDID4|Ly-GDI|RAP1GN1|RhoGDI2	397	ENSG00000111348	P52566	12p12.3
HGNC:680	ARHGDIG	Rho GDP dissociation inhibitor (GDI) gamma	RHOGDI-3	398	ENSG00000242173	Q99819	16p13.3
HGNC:681	ARHGEF1	Rho guanine nucleotide exchange factor (GEF) 1	LBCL2|P115-RHOGEF|SUB1.5	9138	ENSG00000076928	Q92888	19q13.13
HGNC:14103	ARHGEF10	Rho guanine nucleotide exchange factor (GEF) 10	Gef10|KIAA0294	9639	ENSG00000104728	O15013	8p23
HGNC:25540	ARHGEF10L	Rho guanine nucleotide exchange factor (GEF) 10-like	FLJ10521|KIAA1626	55160	ENSG00000074964	Q9HCE6	1p36.13
HGNC:14580	ARHGEF11	Rho guanine nucleotide exchange factor (GEF) 11	GTRAP48|KIAA0380|PDZ-RHOGEF	9826	ENSG00000132694	O15085	1q21
HGNC:14193	ARHGEF12	Rho guanine nucleotide exchange factor (GEF) 12	KIAA0382|LARG	23365	ENSG00000196914	Q9NZN5	11q23.3
HGNC:15590	ARHGEF15	Rho guanine nucleotide exchange factor (GEF) 15	ARGEF15|FLJ13791|KIAA0915|MGC44868|Vsm-RhoGEF	22899	ENSG00000198844	O94989	17p13.1
HGNC:15515	ARHGEF16	Rho guanine nucleotide exchange factor (GEF) 16	GEF16|NBR	27237	ENSG00000130762	Q5VV41	1p36.3
HGNC:21726	ARHGEF17	Rho guanine nucleotide exchange factor (GEF) 17	KIAA0337|TEM4|p164-RhoGEF	9828	ENSG00000110237	Q96PE2	11q13.3
HGNC:17090	ARHGEF18	Rho/Rac guanine nucleotide exchange factor (GEF) 18	KIAA0521|MGC15913|P114-RhoGEF	23370	ENSG00000104880	Q6ZSZ5	19p13.3
HGNC:26604	ARHGEF19	Rho guanine nucleotide exchange factor (GEF) 19	FLJ33962|WGEF	128272	ENSG00000142632	Q8IW93	1p36.13
HGNC:682	ARHGEF2	Rho/Rac guanine nucleotide exchange factor (GEF) 2	GEF-H1|KIAA0651|LFP40|P40	9181	ENSG00000116584	Q92974	1q21-q22
HGNC:30275	ARHGEF25	Rho guanine nucleotide exchange factor (GEF) 25	GEFT|p63RhoGEF	115557	ENSG00000240771	Q86VW2	12q13.3
HGNC:24490	ARHGEF26	Rho guanine nucleotide exchange factor (GEF) 26	DKFZP434D146|SGEF	26084	ENSG00000114790	Q96DR7	3q25.2
HGNC:30322	ARHGEF28	Rho guanine nucleotide exchange factor (GEF) 28	RGNEF|RIP2|p190RhoGEF	64283	ENSG00000214944	Q8N1W1	5q13.2
HGNC:683	ARHGEF3	Rho guanine nucleotide exchange factor (GEF) 3	DKFZP434F2429|GEF3|STA3|XPLN	50650	ENSG00000163947	Q9NR81	3p14.3
HGNC:37252	ARHGEF33	Rho guanine nucleotide exchange factor (GEF) 33		100271715	ENSG00000214694	A8MVX0	2p22.1
HGNC:33846	ARHGEF35	Rho guanine nucleotide exchange factor (GEF) 35	ARHGEF5L|CTAGE4|FLJ43692	445328	ENSG00000213214	A5YM69	7q35
HGNC:34430	ARHGEF37	Rho guanine nucleotide exchange factor (GEF) 37	FLJ41603	389337	ENSG00000183111	A1IGU5	5q33.1
HGNC:25968	ARHGEF38	Rho guanine nucleotide exchange factor (GEF) 38	FLJ20184	54848	ENSG00000236699	Q9NXL2	4q24
HGNC:25909	ARHGEF39	Rho guanine nucleotide exchange factor (GEF) 39	C9orf100|FLJ14642	84904	ENSG00000137135	Q8N4T4	9p13.3
HGNC:684	ARHGEF4	Rho guanine nucleotide exchange factor (GEF) 4	ASEF|KIAA1112|STM6	50649	ENSG00000136002	Q9NR80	2q22
HGNC:25516	ARHGEF40	Rho guanine nucleotide exchange factor (GEF) 40	FLJ10357|solo	55701	ENSG00000165801	Q8TER5	14q11.2
HGNC:13209	ARHGEF5	Rho guanine nucleotide exchange factor (GEF) 5	GEF5|P60|TIM|TIM1	7984	ENSG00000050327	Q12774	7q35
HGNC:685	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6	Cool-2|Cool2|KIAA0006|MRX46|alpha-PIX|alphaPIX	9459	ENSG00000129675	Q15052	Xq26
HGNC:15607	ARHGEF7	Rho guanine nucleotide exchange factor (GEF) 7	BETA-PIX|COOL1|DKFZp686C12170|DKFZp761K1021|KIAA0142|Nbla10314|P50|P50BP|P85|P85COOL1|P85SPR|PAK3|PIXB	8874	ENSG00000102606	Q14155	13q33.3
HGNC:14561	ARHGEF9	Cdc42 guanine nucleotide exchange factor (GEF) 9	KIAA0424|PEM-2	23229	ENSG00000131089	O43307	Xq11.1
HGNC:11110	ARID1A	AT rich interactive domain 1A (SWI-like)	B120|BAF250|BAF250a|C10rf4|C1orf4|P270|SMARCF1	8289	ENSG00000117713	O14497	1p36.1-p35
HGNC:18040	ARID1B	AT rich interactive domain 1B (SWI1-like)	6A3-5|BAF250b|DAN15|ELD/OSA1|KIAA1235|p250R	57492	ENSG00000049618	Q8NFD5	6q25.3
HGNC:18037	ARID2	AT rich interactive domain 2 (ARID, RFX-like)	BAF200|DKFZp686G052|FLJ30619|KIAA1557	196528	ENSG00000189079	Q68CP9	12q13.11
HGNC:3031	ARID3A	AT rich interactive domain 3A (BRIGHT-like)	BRIGHT|DRIL1	1820	ENSG00000116017	Q99856	19p13.3
HGNC:14350	ARID3B	AT rich interactive domain 3B (BRIGHT-like)	BDP|DRIL2	10620	ENSG00000179361	Q8IVW6	15q24
HGNC:21209	ARID3C	AT rich interactive domain 3C (BRIGHT-like)		138715	ENSG00000205143	A6NKF2	9p13.2
HGNC:9885	ARID4A	AT rich interactive domain 4A (RBP1-like)	RBBP1|RBP-1|RBP1	5926	ENSG00000032219	P29374	14q22.3
HGNC:15550	ARID4B	AT rich interactive domain 4B (RBP1-like)	BCAA|BRCAA1|RBP1L1|SAP180	51742	ENSG00000054267	Q4LE39	1q42.1-q43
HGNC:17361	ARID5A	AT rich interactive domain 5A (MRF1-like)	MRF-1|RP11-363D14	10865	ENSG00000196843	Q03989	2p11.1
HGNC:17362	ARID5B	AT rich interactive domain 5B (MRF1-like)	FLJ21150|MRF2	84159	ENSG00000150347	Q14865	10q11.22
HGNC:689	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1	ARI|HARI|HHARI|UBCH7BP	25820	ENSG00000166233	Q9Y4X5	15q24
HGNC:690	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2	TRIAD1	10425	ENSG00000177479	O95376	3p21
HGNC:34425	ARIH2OS	ariadne homolog 2 opposite strand	C3orf71	646450	ENSG00000221883	Q8N7S6	3p21.31
HGNC:692	ARL1	ADP-ribosylation factor-like 1	ARFL1	400	ENSG00000120805	P40616	12q23.3
HGNC:22042	ARL10	ADP-ribosylation factor-like 10	ARL10A	285598	ENSG00000175414	Q8N8L6	5q35.3
HGNC:24046	ARL11	ADP-ribosylation factor-like 11	ARLTS1|FLJ33930	115761	ENSG00000152213	Q969Q4	13q14.12
HGNC:31709	ARL13A	ADP-ribosylation factor-like 13A	ARL13	392509	ENSG00000174225	Q5H913	Xq22.1
HGNC:25419	ARL13B	ADP-ribosylation factor-like 13B	ARL2L1|DKFZp761H079|JBTS8	200894	ENSG00000169379	Q3SXY8	3q11
HGNC:22974	ARL14	ADP-ribosylation factor-like 14	ARF7|FLJ22595	80117	ENSG00000179674	Q8N4G2	3q25.33
HGNC:26798	ARL14EP	ADP-ribosylation factor-like 14 effector protein	ARF7EP|C11orf46|FLJ38968	120534	ENSG00000152219	Q8N8R7	11p14.1
HGNC:44201	ARL14EPL	ADP-ribosylation factor-like 14 effector protein-like		644100	ENSG00000268223	P0DKL9	5q23.1
HGNC:25945	ARL15	ADP-ribosylation factor-like 15	ARFRP2|FLJ20051	54622	ENSG00000185305	Q9NXU5	5p15.2
HGNC:27902	ARL16	ADP-ribosylation factor-like 16		339231	ENSG00000214087	Q0P5N6	17q25.3
HGNC:24096	ARL17A	ADP-ribosylation factor-like 17A	ARF1P2|ARL17P1	51326	ENSG00000185829	Q8IVW1	17q21.31
HGNC:32387	ARL17B	ADP-ribosylation factor-like 17B	ARL17	100506084	ENSG00000228696	Q8IVW1	17q21.31
HGNC:693	ARL2	ADP-ribosylation factor-like 2	ARFL2	402	ENSG00000213465	P36404	11q13
HGNC:17146	ARL2BP	ADP-ribosylation factor-like 2 binding protein	BART|BART1|RP66	23568	ENSG00000102931	Q9Y2Y0	16q13
HGNC:694	ARL3	ADP-ribosylation factor-like 3	ARFL3	403	ENSG00000138175	P36405	10q23.3
HGNC:695	ARL4A	ADP-ribosylation factor-like 4A	ARL4	10124	ENSG00000122644	P40617	7p21.3
HGNC:698	ARL4C	ADP-ribosylation factor-like 4C	ARL7|LAK	10123	ENSG00000188042	P56559	2q37.2
HGNC:656	ARL4D	ADP-ribosylation factor-like 4D	ARF4L	379	ENSG00000175906	P49703	17q21.31
HGNC:696	ARL5A	ADP-ribosylation factor-like 5A	ARL5	26225	ENSG00000162980	Q9Y689	2q23.3
HGNC:23052	ARL5B	ADP-ribosylation factor-like 5B	ARL8	221079	ENSG00000165997	Q96KC2	10p13
HGNC:31111	ARL5C	ADP-ribosylation factor-like 5C	ARL12	390790	ENSG00000141748	A6NH57	17q12
HGNC:13210	ARL6	ADP-ribosylation factor-like 6	BBS3|RP55	84100	ENSG00000113966	Q9H0F7	3q11.2
HGNC:697	ARL6IP1	ADP-ribosylation factor-like 6 interacting protein 1	AIP1|ARL6IP|ARMER|KIAA0069	23204	ENSG00000170540	Q15041	16p12-p11.2
HGNC:18076	ARL6IP4	ADP-ribosylation-like factor 6 interacting protein 4	SFRS20|SR-25|SRp25|SRrp37	51329	ENSG00000182196	Q66PJ3	12q24.31
HGNC:16937	ARL6IP5	ADP-ribosylation-like factor 6 interacting protein 5	DERP11|GTRAP3-18|HSPC127|JWA|PRAF3	10550	ENSG00000144746	O75915	3p14
HGNC:24048	ARL6IP6	ADP-ribosylation-like factor 6 interacting protein 6	MGC33864	151188	ENSG00000177917	Q8N6S5	2q23
HGNC:25192	ARL8A	ADP-ribosylation factor-like 8A	ARL10B|FLJ45195|Gie2	127829	ENSG00000143862	Q96BM9	1q32.1
HGNC:25564	ARL8B	ADP-ribosylation factor-like 8B	ARL10C|FLJ10702|Gie1	55207	ENSG00000134108	Q9NVJ2	3p26.1
HGNC:23592	ARL9	ADP-ribosylation factor-like 9		132946	ENSG00000196503	Q6T311	4q12
HGNC:17684	ARMC1	armadillo repeat containing 1	Arcp|FLJ10511	55156	ENSG00000104442	Q9NVT9	8q12.3
HGNC:21706	ARMC10	armadillo repeat containing 10	MGC3195|SVH	83787	ENSG00000170632	Q8N2F6	7q22.1
HGNC:21099	ARMC12	armadillo repeat containing 12	C6orf81|FLJ25390	221481	ENSG00000157343	Q5T9G4	6p21.31
HGNC:23045	ARMC2	armadillo repeat containing 2	DKFZp434P0714|bA787I22.1	84071	ENSG00000118690	Q8NEN0	6q21
HGNC:30964	ARMC3	armadillo repeat containing 3	CT81|FLJ32827	219681	ENSG00000165309	Q5W041	10p12.31
HGNC:25583	ARMC4	armadillo repeat containing 4	CILD23|DKFZP434P1735|FLJ10376|FLJ10817	55130	ENSG00000169126	Q5T2S8	10p12.1-p11.23
HGNC:25781	ARMC5	armadillo repeat containing 5	FLJ13063	79798	ENSG00000140691	Q96C12	16p11
HGNC:25049	ARMC6	armadillo repeat containing 6	MGC19595	93436	ENSG00000105676	Q6NXE6	19p13
HGNC:26168	ARMC7	armadillo repeat containing 7	FLJ22160	79637	ENSG00000125449	Q9H6L4	17q25
HGNC:24999	ARMC8	armadillo repeat containing 8	DKFZP434A043|GID5|HSPC056|VID28	25852	ENSG00000114098	Q8IUR7	3q22
HGNC:20730	ARMC9	armadillo repeat containing 9	ARM|FLJ12584|KIAA1868|KU-MEL-1	80210	ENSG00000135931	Q7Z3E5	2q37.1
HGNC:18073	ARMCX1	armadillo repeat containing, X-linked 1	ALEX1	51309	ENSG00000126947	Q9P291	Xq21.33-q22.2
HGNC:16869	ARMCX2	armadillo repeat containing, X-linked 2	ALEX2|KIAA0512	9823	ENSG00000184867	Q7L311	Xq21.33-q22.2
HGNC:24065	ARMCX3	armadillo repeat containing, X-linked 3	ALEX3	51566	ENSG00000102401	Q9UH62	Xq22.1
HGNC:28615	ARMCX4	armadillo repeat containing, X-linked 4	CXorf35|MGC40053	100131755	ENSG00000196440	Q5H9R4	Xq22
HGNC:25772	ARMCX5	armadillo repeat containing, X-linked 5	FLJ12969	64860	ENSG00000125962	Q6P1M9	Xq22.1-q22.3
HGNC:26094	ARMCX6	armadillo repeat containing, X-linked 6	FLJ20811	54470	ENSG00000198960	Q7L4S7	Xq21.33-q22.3
HGNC:32685	ARMS2	age-related maculopathy susceptibility 2	ARMD8|LOC387715	387715	ENSG00000254636	P0C7Q2	10q26.13
HGNC:700	ARNT	aryl hydrocarbon receptor nuclear translocator	HIF-1beta|bHLHe2	405	ENSG00000143437	P27540	1q21
HGNC:16876	ARNT2	aryl-hydrocarbon receptor nuclear translocator 2	KIAA0307|bHLHe1	9915	ENSG00000172379	Q9HBZ2	15q25.1
HGNC:701	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	BMAL1|JAP3|MOP3|PASD3|bHLHe5	406	ENSG00000133794	O00327	11p15
HGNC:18984	ARNTL2	aryl hydrocarbon receptor nuclear translocator-like 2	BMAL2|CLIF|MOP9|PASD9|bHLHe6	56938	ENSG00000029153	Q8WYA1	12p12.2-p11.2
HGNC:703	ARPC1A	actin related protein 2/3 complex, subunit 1A, 41kDa	Arc40|SOP2Hs|SOP2L	10552	ENSG00000241685	Q92747	7q22.1
HGNC:704	ARPC1B	actin related protein 2/3 complex, subunit 1B, 41kDa	ARC41|p40-ARC|p41-ARC	10095	ENSG00000130429	O15143	7q22.1
HGNC:705	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa	ARC34|p34-Arc	10109	ENSG00000163466	O15144	2q36.1
HGNC:706	ARPC3	actin related protein 2/3 complex, subunit 3, 21kDa	ARC21|p21-Arc	10094	ENSG00000111229	O15145	12q24
HGNC:707	ARPC4	actin related protein 2/3 complex, subunit 4, 20kDa	ARC20|p20-Arc	10093	ENSG00000241553	P59998	3p25
HGNC:708	ARPC5	actin related protein 2/3 complex, subunit 5, 16kDa	ARC16|dJ127C7.3|p16-Arc	10092	ENSG00000162704	O15511	1q
HGNC:23366	ARPC5L	actin related protein 2/3 complex, subunit 5-like	ARC16-2|MGC3038	81873	ENSG00000136950	Q9BPX5	9q34.11
HGNC:16967	ARPP19	cAMP-regulated phosphoprotein, 19kDa	ARPP-16|ARPP-19|ARPP16|ENSAL	10776	ENSG00000128989	P56211	15q11.2
HGNC:16968	ARPP21	cAMP-regulated phosphoprotein, 21kDa	ARPP-21|R3HDM3|TARPP	10777	ENSG00000172995	Q9UBL0	3p24.3
HGNC:710	ARR3	arrestin 3, retinal (X-arrestin)	ARRX	407	ENSG00000120500	P36575	Xq13.1
HGNC:711	ARRB1	arrestin, beta 1	ARR1	408	ENSG00000137486	P49407	11q13
HGNC:712	ARRB2	arrestin, beta 2	ARR2|BARR2|DKFZp686L0365	409	ENSG00000141480	P32121	17p13
HGNC:28633	ARRDC1	arrestin domain containing 1	MGC40555	92714	ENSG00000197070	Q8N5I2	9q34.3
HGNC:25225	ARRDC2	arrestin domain containing 2	CLONE24945|PP2703	27106	ENSG00000105643	Q8TBH0	19p13.12
HGNC:29263	ARRDC3	arrestin domain containing 3	KIAA1376	57561	ENSG00000113369	Q96B67	5q14.3
HGNC:28087	ARRDC4	arrestin domain containing 4	FLJ36045	91947	ENSG00000140450	Q8NCT1	15q26.2
HGNC:31407	ARRDC5	arrestin domain containing 5		645432	ENSG00000205784	A6NEK1	19p13.3
HGNC:713	ARSA	arylsulfatase A		410	ENSG00000100299	P15289	22q13.33
HGNC:714	ARSB	arylsulfatase B		411	ENSG00000113273	P15848	5q14.1
HGNC:717	ARSD	arylsulfatase D		414	ENSG00000006756	P51689	Xp22.3
HGNC:719	ARSE	arylsulfatase E (chondrodysplasia punctata 1)	CDPX|CDPX1	415	ENSG00000157399	P51690	Xp22.33
HGNC:721	ARSF	arylsulfatase F		416	ENSG00000062096	P54793	Xp22.3
HGNC:24102	ARSG	arylsulfatase G	KIAA1001	22901	ENSG00000141337	Q96EG1	17q24.2
HGNC:32488	ARSH	arylsulfatase family, member H		347527	ENSG00000205667	Q5FYA8	Xp22.33
HGNC:32521	ARSI	arylsulfatase family, member I	FLJ16069	340075	ENSG00000183876	Q5FYB1	5q32
HGNC:26286	ARSJ	arylsulfatase family, member J	FLJ23548	79642	ENSG00000180801	Q5FYB0	4q26
HGNC:25239	ARSK	arylsulfatase family, member K	DKFZp313G1735|TSULF	153642	ENSG00000164291	Q6UWY0	5q15
HGNC:723	ART1	ADP-ribosyltransferase 1	ART2|CD296	417	ENSG00000129744	P52961	11p15
HGNC:725	ART3	ADP-ribosyltransferase 3		419	ENSG00000156219	Q13508	4q21.1
HGNC:726	ART4	ADP-ribosyltransferase 4 (Dombrock blood group)	CD297|DO|DOK1	420	ENSG00000111339	Q93070	12q13.2-q13.3
HGNC:24049	ART5	ADP-ribosyltransferase 5		116969	ENSG00000167311	Q96L15	11p15.4
HGNC:727	ARTN	artemin	ENOVIN|EVN|NBN	9048	ENSG00000117407	Q5T4W7	1p33-p32
HGNC:29561	ARV1	ARV1 homolog (S. cerevisiae)		64801	ENSG00000173409	Q9H2C2	1q42.2
HGNC:728	ARVCF	armadillo repeat gene deleted in velocardiofacial syndrome		421	ENSG00000099889	O00192	22q11.21
HGNC:18060	ARX	aristaless related homeobox	CT121|EIEE1|ISSX|MRX29|MRX32|MRX33|MRX36|MRX38|MRX43|MRX54|MRX76|MRX87|MRXS1|PRTS	170302	ENSG00000004848	Q96QS3	Xp21.3
HGNC:17452	AS3MT	arsenic (+3 oxidation state) methyltransferase	CYT19	57412	ENSG00000214435	Q9HBK9	10q24.33
HGNC:735	ASAH1	N-acylsphingosine amidohydrolase (acid ceramidase) 1	AC|ASAH|FLJ21558|PHP32	427	ENSG00000104763	Q13510	8p22
HGNC:18860	ASAH2	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2		56624	ENSG00000188611	Q9NR71	10q11.23
HGNC:23456	ASAH2B	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2B	ASAH2L|bA449O16.3	653308	ENSG00000204147	P0C7U1	10q11.23
HGNC:2720	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	CENTB4|DDEF1|KIAA1249|PAP|ZG14P	50807	ENSG00000153317	Q9ULH1	8q24.1-q24.2
HGNC:2721	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	CENTB3|DDEF2|KIAA0400|PAP|SHAG1	8853	ENSG00000151693	O43150	2p24
HGNC:14987	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	CENTB6|DDEFL1|FLJ20199|UPLC1	55616	ENSG00000088280	Q8TDY4	1p36.13
HGNC:16011	ASB1	ankyrin repeat and SOCS box containing 1	ASB-1	51665	ENSG00000065802	Q9Y576	2q37
HGNC:17185	ASB10	ankyrin repeat and SOCS box containing 10		136371	ENSG00000146926	Q8WXI3	7q35
HGNC:17186	ASB11	ankyrin repeat and SOCS box containing 11	DKFZp779E2460	140456	ENSG00000165192	Q8WXH4	Xp22.31
HGNC:19763	ASB12	ankyrin repeat and SOCS box containing 12	FLJ39577	142689	ENSG00000198881	Q8WXK4	Xq11.1
HGNC:19765	ASB13	ankyrin repeat and SOCS box containing 13	FLJ13134|MGC19879	79754	ENSG00000196372	Q8WXK3	10p15.1
HGNC:19766	ASB14	ankyrin repeat and SOCS box containing 14	DKFZp313L0121	142686	ENSG00000239388	A6NK59	3p21.1
HGNC:19767	ASB15	ankyrin repeat and SOCS box containing 15	FLJ43370	142685	ENSG00000146809	Q8WXK1	7q31.31
HGNC:19768	ASB16	ankyrin repeat and SOCS box containing 16	FLJ30165	92591	ENSG00000161664	Q96NS5	17q21.31
HGNC:19769	ASB17	ankyrin repeat and SOCS box containing 17		127247	ENSG00000154007	Q8WXJ9	1p22.3
HGNC:19770	ASB18	ankyrin repeat and SOCS box containing 18		401036	ENSG00000182177	Q6ZVZ8	2q37.2
HGNC:16012	ASB2	ankyrin repeat and SOCS box containing 2	ASB-2	51676	ENSG00000100628	Q96Q27	14q31-q32
HGNC:16013	ASB3	ankyrin repeat and SOCS box containing 3	ASB-3	51130		Q9Y575	2p16.2
HGNC:16009	ASB4	ankyrin repeat and SOCS box containing 4	ASB-4	51666	ENSG00000005981	Q9Y574	7q21-q22
HGNC:17180	ASB5	ankyrin repeat and SOCS box containing 5		140458	ENSG00000164122	Q8WWX0	4q34.1
HGNC:17181	ASB6	ankyrin repeat and SOCS box containing 6		140459	ENSG00000148331	Q9NWX5	9q34.13
HGNC:17182	ASB7	ankyrin repeat and SOCS box containing 7		140460	ENSG00000183475	Q9H672	15q26.3
HGNC:17183	ASB8	ankyrin repeat and SOCS box containing 8	FLJ21255|MGC5540	140461	ENSG00000177981	Q9H765	12q13.12
HGNC:17184	ASB9	ankyrin repeat and SOCS box containing 9	DKFZP564L0862|FLJ20636|MGC4954	140462	ENSG00000102048	Q96DX5	Xp22.2
HGNC:24268	ASCC1	activating signal cointegrator 1 complex subunit 1	ASC1p50|CGI-18|Em:AC022392.3	51008	ENSG00000138303	Q8N9N2	10q22.1
HGNC:24103	ASCC2	activating signal cointegrator 1 complex subunit 2	ASC1p100|DKFZp586O0223|FLJ21588	84164	ENSG00000100325	Q9H1I8	22q12.1
HGNC:18697	ASCC3	activating signal cointegrator 1 complex subunit 3	ASC1p200|HELIC1|RNAH|dJ121G13.4|dJ467N11.1	10973	ENSG00000112249	Q8N3C0	6q16
HGNC:738	ASCL1	achaete-scute family bHLH transcription factor 1	ASH1|HASH1|bHLHa46	429	ENSG00000139352	P50553	12q22-q23
HGNC:739	ASCL2	achaete-scute family bHLH transcription factor 2	ASH2|HASH2|bHLHa45	430	ENSG00000183734	Q99929	11p15.5
HGNC:740	ASCL3	achaete-scute family bHLH transcription factor 3	HASH3|Sgn1|bHLHa42	56676	ENSG00000176009	Q9NQ33	11p15.3
HGNC:24311	ASCL4	achaete-scute family bHLH transcription factor 4	HASH4|bHLHa44	121549	ENSG00000187855	Q6XD76	12q24.11
HGNC:33169	ASCL5	achaete-scute family bHLH transcription factor 5	bHLHa47	647219	ENSG00000232237	Q7RTU5	1q32.1
HGNC:20995	ASF1A	anti-silencing function 1A histone chaperone	CIA|DKFZP547E2110	25842	ENSG00000111875	Q9Y294	6q22.31
HGNC:20996	ASF1B	anti-silencing function 1B histone chaperone	FLJ10604	55723	ENSG00000105011	Q9NVP2	19p13.12
HGNC:742	ASGR1	asialoglycoprotein receptor 1	CLEC4H1	432	ENSG00000141505	P07306	17p13-p11
HGNC:743	ASGR2	asialoglycoprotein receptor 2	CLEC4H2	433	ENSG00000161944	P07307	17p
HGNC:19088	ASH1L	ash1 (absent, small, or homeotic)-like (Drosophila)	ASH1|ASH1L1|KMT2H|huASH1	55870	ENSG00000116539	Q9NR48	1q22
